Actual,Predicted
15.337,16.629816
16.268,18.316603
15.912,15.695441
22.997,22.127525
21.125,21.107477
28.551,26.66802
20.489,21.651691
24.883,25.784174
29.162,28.395826
25.985,23.169928
22.194,21.243847
22.553,20.36263
26.708,26.685907
18.532,21.032078
25.497,23.215446
21.608,21.148989
21.894,23.497255
16.966,16.393894
21.772,21.838928
17.861,20.103218
18.876,18.443823
23.978,25.731012
26.185,26.752346
15.311,17.122519
11.477,13.603326
13.796,15.155562
20.407,19.832968
20.042,21.833029
20.059,21.400179
17.673,17.129423
21.232,19.086245
15.448,17.40339
20.494,19.55294
23.509,22.591831
24.296,24.436707
16.376,19.584614
21.293,21.484314
24.429,22.5275
21.902,22.623356
15.982,16.434097
24.662,25.237429
17.278,15.898451
15.757,16.107138
13.115,14.281502
12.979,14.589665
24.58,25.068705
26.126,27.28772
27.777,24.269838
27.331,26.426323
25.53,24.38679
20.552,19.27047
21.745,21.1571
22.267,19.657024
18.704,20.328028
17.649,17.615479
20.834,20.728523
16.213,15.93441
14.296,16.362055
19.27,21.691568
24.283,23.367727
24.644,24.07105
21.513,20.318708
28.39,27.613153
19.237,17.484701
18.206,15.784834
18.758,20.669323
14.68,15.1231165
21.694,21.965755
21.252,22.02793
18.905,18.742924
19.916,18.592999
27.46,23.630327
22.422,21.329626
27.286,27.52625
19.431,18.751411
31.581,28.003424
12.052,13.139449
14.496,14.080268
24.175,25.80403
21.944,19.4283
19.04,18.595598
12.486,12.57967
19.256,19.929081
16.629,16.143362
17.126,17.472029
19.252,19.679405
23.905,21.011705
26.358,25.6113
21.406,21.818785
13.867,14.675687
22.936,24.051836
30.603,26.113
14.769,18.016768
20.761,20.929897
20.353,22.149635
16.612,18.421675
21.924,20.161064
11.55,13.155315
19.281,20.73947
17.845,17.21576
23.364,21.7645
31.002,29.239496
26.635,25.356941
23.305,21.92263
19.93,18.457935
15.638,14.348727
22.769,25.360016
21.835,22.043322
16.903,16.855051
20.542,18.94928
16.05,15.602531
22.011,22.818972
22.404,21.328522
16.534,16.598898
28.081,26.866964
21.392,23.099815
19.582,19.854912
22.344,21.116823
20.043,19.932953
24.922,24.968208
20.512,21.445606
26.851,26.768902
22.992,20.50545
24.301,26.212704
21.467,20.954369
28.73,27.231184
20.862,20.610312
20.545,22.798153
21.939,21.37652
19.421,18.813433
18.215,18.149876
28.587,23.4649
18.418,17.897554
23.498,21.744131
20.942,19.678938
19.828,21.477297
24.668,23.447899
23.675,22.196413
22.037,22.006304
25.116,25.134005
21.116,19.149174
18.172,16.827099
22.407,21.937986
20.529,22.03276
24.106,23.547234
22.716,22.602253
20.519,18.840956
15.455,16.00402
27.863,25.045084
24.274,22.129885
19.68,18.933884
21.677,24.332932
27.349,24.498312
23.971,23.362507
22.054,21.020334
26.925,25.872066
19.198,19.513939
20.695,20.367151
20.95,22.093315
22.226,23.32059
25.566,26.489841
20.919,22.33195
20.871,19.072226
19.869,19.499668
17.88,19.487293
18.32,18.387949
21.518,19.329033
21.517,21.294176
22.312,25.163204
17.611,18.186024
24.862,22.84294
26.531,25.388042
23.591,22.75991
19.518,17.318624
21.87,22.233892
15.453,17.464972
20.245,20.065693
18.072,19.29369
21.463,20.039625
29.791,26.705238
14.424,13.436733
14.512,13.166278
13.204,14.649222
17.33,16.55099
20.573,23.633604
27.496,26.194895
19.659,19.269758
26.307,23.83962
18.063,17.339193
22.159,19.784569
28.552,28.568754
23.822,25.34823
17.224,17.120108
20.684,22.021755
19.962,20.799576
18.619,19.76437
22.359,22.251902
22.902,22.854397
20.578,22.55815
23.008,22.710083
25.09,24.072056
15.289,16.36475
20.363,19.667585
19.857,18.405067
24.351,27.523668
18.54,18.927853
18.582,18.003283
19.502,19.148153
21.394,20.687521
18.97,19.186537
22.267,20.724636
20.11,20.569532
29.333,28.392973
17.489,21.85294
25.098,24.799324
16.147,18.915686
19.55,20.868849
16.996,17.423395
19.824,20.129515
20.732,19.220592
21.027,22.889206
22.943,22.350937
25.081,25.182894
18.155,17.998768
14.967,16.170265
25.913,24.750742
29.012,26.266361
16.963,18.052635
23.08,22.103382
22.602,20.619146
12.842,15.420938
24.402,23.732063
17.883,18.023247
22.877,22.673208
23.233,20.4872
16.608,16.722643
24.54,22.979576
25.486,24.126402
27.843,24.362663
17.587,19.826487
16.016,16.690706
21.813,19.496296
23.828,21.876764
24.634,23.637325
26.701,28.631605
29.113,26.576399
25.843,27.308273
19.354,19.134844
16.774,17.73693
30.3,28.875032
26.201,27.435425
27.14,26.06004
18.337,20.950104
19.063,18.567648
19.918,20.738064
23.295,20.914783
25.965,26.541882
22.813,23.694769
18.341,18.95458
15.657,19.143282
24.128,22.778595
20.896,19.46125
26.898,24.302416
21.468,21.148636
17.606,17.70973
15.361,14.914386
26.738,24.682558
23.736,24.10266
20.459,20.44773
22.308,22.8035
18.585,17.08757
19.35,19.90339
28.257,27.472118
26.424,26.455584
19.698,20.382757
13.371,16.18304
16.605,16.829065
22.371,22.082516
28.795,26.719397
24.31,22.205946
19.969,19.452154
21.954,23.354284
16.74,16.570107
22.795,26.675226
24.224,24.617857
19.855,18.271948
19.145,17.47417
18.457,21.771524
12.566,13.58958
25.783,25.777948
21.902,22.626118
23.55,23.878883
21.879,21.451363
24.015,21.797754
20.412,20.063263
23.273,21.92267
19.509,21.397871
17.496,19.50183
21.105,20.576756
16.813,15.682837
28.141,28.726105
17.129,17.568897
20.141,20.76248
23.548,21.046932
32.824,30.139858
25.51,20.6705
21.901,20.915697
25.487,23.67646
21.425,21.405127
14.049,14.279825
9.107,11.927726
17.681,15.857269
26.488,24.571287
29.637,24.28368
26.875,25.802359
26.258,25.400969
23.24,25.33982
22.259,24.76247
21.023,23.230026
21.727,20.729826
23.486,22.93171
19.524,22.460606
20.758,19.49564
16.356,16.319561
19.671,19.521269
19.976,19.201065
16.006,16.79282
24.96,23.354307
16.584,17.622135
19.503,19.998531
29.699,28.18736
15.721,17.534458
21.91,21.841553
23.667,24.312946
21.463,22.680882
21.779,24.581795
20.087,20.759268
26.287,24.979015
20.492,22.04232
19.432,17.704407
26.837,25.971758
25.837,24.106766
23.443,19.974669
22.691,23.992476
20.43,20.711264
26.621,25.396616
24.709,25.456606
13.772,13.51283
19.59,20.1222
21.377,18.558298
10.623,10.291854
26.369,28.01701
12.631,13.285498
19.926,20.801527
15.504,18.660727
19.456,20.667313
21.405,18.916151
22.063,20.603104
22.761,23.661858
19.347,19.10464
22.206,23.856184
21.137,22.850506
18.644,17.243834
20.823,22.741707
16.838,14.9450445
21.221,21.708288
17.651,18.401978
18.95,20.313364
14.026,15.7648535
16.009,18.950518
16.551,19.213606
26.096,24.802744
14.258,15.331704
22.259,23.188066
19.746,19.423346
18.82,21.243307
26.04,26.120764
22.561,19.28454
24.63,23.368446
18.091,18.289087
26.28,26.223742
25.769,27.953007
23.543,22.309137
17.866,16.816343
18.083,19.062172
19.685,17.524666
15.486,14.331906
19.789,21.056503
19.179,22.59187
25.429,24.543777
22.81,23.50023
22.465,24.651274
27.141,24.108887
18.236,18.431845
18.894,21.403885
19.204,21.655767
20.278,20.357452
19.664,19.09276
18.337,18.996794
23.422,22.053673
18.662,20.725872
22.908,22.082108
18.365,18.027313
26.581,24.749546
31.974,29.097641
25.361,25.313484
20.122,20.527512
16.322,16.642368
27.246,28.614677
13.513,15.073244
22.79,24.59315
14.462,17.902708
19.282,19.078028
23.056,22.216993
20.428,20.812801
17.826,18.877378
18.659,17.899973
25.879,23.30583
8.482,10.7635145
19.91,18.367195
20.377,22.255943
22.983,22.098589
19.031,17.54508
17.445,15.536559
25.024,26.597673
20.539,24.656528
22.767,21.252659
13.468,13.864417
19.432,17.540445
20.682,21.314262
22.931,21.438131
23.293,22.469687
20.881,24.11428
17.647,21.326996
21.061,22.257963
20.726,23.001272
19.282,19.366093
17.644,21.611126
15.242,15.499829
18.577,18.086555
18.842,18.181704
17.647,18.108389
23.855,24.416552
16.592,15.6507015
17.962,17.423508
25.235,24.578539
18.019,17.623165
15.303,14.701694
22.595,24.230942
14.642,14.864741
26.739,25.105124
25.825,26.942196
23.626,25.243181
21.055,19.311182
20.306,20.732677
21.61,22.294659
18.053,17.278774
27.897,26.885456
22.135,23.807377
23.053,23.177002
15.616,17.115923
22.064,22.9823
23.997,23.1053
14.882,16.346693
23.42,21.910826
22.672,19.367817
19.571,19.183855
19.262,18.696705
31.208,28.194277
20.493,21.480679
21.591,22.947296
19.16,19.718319
24.221,21.104652
20.444,23.209814
25.358,21.322006
25.31,24.68477
22.36,23.615862
19.319,17.856339
20.846,19.720507
30.054,28.450611
20.832,23.257946
17.532,20.363268
29.077,26.712978
19.207,20.734816
20.773,19.249218
21.202,21.174711
28.917,26.559948
27.59,24.246534
22.082,23.167198
22.556,23.646414
23.553,23.43961
19.351,20.020794
23.336,25.026903
27.702,24.714085
22.548,24.941313
16.386,20.70038
28.691,24.36862
27.568,27.126339
15.022,15.475674
17.535,16.824875
11.465,12.662838
24.648,23.967978
24.336,25.118204
25.767,28.227787
20.626,21.229403
23.036,24.609825
17.44,18.742683
24.258,23.306479
24.569,25.778444
21.047,21.39433
21.489,24.45
24.807,25.648977
26.827,26.426886
21.14,18.792723
21.067,22.230034
22.236,24.134216
20.093,20.112204
15.844,15.183363
15.463,14.969715
18.363,19.833115
14.996,17.047646
19.244,19.12665
21.971,21.303497
25.085,22.749908
27.69,29.146238
26.755,27.27009
30.347,31.026083
21.794,20.860947
19.795,20.364452
20.861,19.442179
23.371,24.624222
18.933,17.56235
16.791,16.209538
17.227,16.870695
16.336,17.558783
20.193,22.616056
16.278,16.242495
22.14,20.96103
18.428,18.883167
22.258,19.563038
19.533,21.245598
32.842,26.257273
24.606,20.989208
16.776,16.87144
26.494,27.377329
24.143,24.835617
19.781,20.415184
15.761,15.749974
23.416,23.347147
17.318,18.5117
15.089,15.366874
22.549,26.063683
18.635,19.390587
19.93,18.372484
28.614,28.436598
18.195,17.748098
25.572,23.552853
21.99,21.346416
26.845,24.633295
24.445,25.656141
12.734,14.063828
19.161,19.056192
24.467,24.373774
18.087,16.85026
26.095,27.359325
14.091,14.477328
24.952,26.510181
14.982,15.458073
22.252,24.625257
26.966,27.115597
18.959,19.57747
31.187,29.978632
24.588,25.853563
20.483,21.02116
21.396,20.532114
26.223,25.344591
23.743,23.824482
14.759,18.025003
25.739,23.70121
19.699,18.457972
24.232,25.906672
16.095,15.106555
23.328,26.216139
21.11,21.25408
22.441,22.11564
20.513,19.807867
17.217,16.94721
25.632,22.25394
20.262,20.03077
32.667,27.872011
21.852,20.501144
27.3,27.186035
24.209,24.350527
19.723,19.91774
22.62,22.786848
19.297,21.582367
19.708,22.260014
18.492,17.774075
21.014,22.10367
21.657,19.851759
22.123,25.160751
21.339,21.526245
18.835,18.953672
19.874,22.219612
26.483,23.124422
19.667,20.250235
14.465,16.293266
26.564,23.107037
24.716,23.166403
17.678,17.992434
22.303,21.424448
17.636,18.797722
26.155,23.79811
19.88,18.790434
23.748,23.853193
22.251,22.534105
20.171,21.840923
21.667,21.48359
18.899,19.223864
17.51,17.767076
26.185,25.851093
17.88,20.174328
24.28,27.003952
20.767,21.04055
23.684,27.076128
28.254,26.44698
28.72,25.642136
31.556,29.163025
23.515,24.040943
25.915,24.615122
30.071,28.17429
21.774,20.47436
25.239,25.51751
24.127,23.863016
22.701,25.522612
23.208,20.453194
8.194,9.289301
23.463,25.414757
25.077,24.188887
18.608,22.03045
21.594,19.916265
20.03,20.47413
23.77,22.211678
15.441,17.86697
21.257,21.622286
14.758,13.529984
22.227,21.778337
22.586,24.252321
15.073,15.688303
19.418,19.012493
19.588,20.954916
20.38,19.164377
19.918,17.186401
24.289,24.083221
17.974,17.90365
18.6,19.467686
18.199,17.935474
26.675,24.07906
21.944,22.423553
24.594,26.881811
23.161,24.391937
28.896,25.963722
16.927,16.839602
14.879,14.445461
17.659,20.649023
23.023,21.819916
26.363,26.822142
28.323,26.1622
25.079,22.761211
18.445,18.396328
21.57,19.991007
12.417,13.133755
21.123,23.155666
17.038,17.502645
26.941,25.90217
32.093,31.114887
28.703,27.304554
28.658,27.938808
21.917,20.542562
23.134,20.322336
19.6,20.577055
20.726,22.10205
17.175,17.222067
18.884,18.119293
18.195,19.602777
21.093,19.638845
21.63,24.61783
25.115,24.8972
16.504,16.157337
28.76,26.103111
14.757,17.57979
21.779,19.967981
18.213,18.879822
20.278,23.249039
20.279,21.41197
30.182,26.068666
13.323,14.982341
20.137,21.148323
21.417,19.561289
13.9,15.212436
21.831,20.485325
18.662,18.34592
18.708,20.178843
19.581,19.409647
22.734,23.706085
19.832,20.003815
24.666,23.464151
18.025,18.450844
23.243,25.996761
16.876,19.034071
16.631,18.234318
18.677,19.518253
21.111,21.146852
22.77,21.951
22.67,22.307266
18.922,20.257683
20.078,19.431213
27.444,27.581509
27.445,28.430225
25.506,24.139313
20.186,20.510614
18.009,19.839369
21.364,23.346483
21.916,18.7298
16.952,15.204542
17.827,19.761312
21.576,20.7069
17.231,18.657478
26.672,26.421461
22.85,24.386139
18.884,20.299171
18.693,20.593826
22.655,20.509418
18.682,16.617674
22.221,23.749525
19.823,21.787796
14.892,14.5809965
25.007,22.989216
22.945,22.313967
21.792,22.878391
19.45,16.751547
19.138,17.75681
17.11,18.334684
25.64,22.813824
26.002,26.378304
21.484,21.663118
26.846,27.260685
14.578,17.260994
22.375,20.387287
13.037,14.05624
19.195,17.81956
17.615,20.239368
21.343,20.75655
17.419,17.695717
20.811,19.958107
22.823,21.321688
28.796,27.205132
19.354,21.669237
19.948,22.944824
19.668,19.529348
21.998,20.66298
20.54,19.206875
17.351,17.443235
15.987,16.386171
11.962,12.358233
16.065,16.3039
22.834,22.126598
26.226,24.68871
23.02,23.964993
28.606,26.891342
16.167,16.310032
17.334,17.0162
16.994,16.61128
20.671,22.883892
26.487,25.545338
23.57,22.230192
14.533,15.540975
16.857,18.814423
22.972,22.697197
17.274,16.66234
16.222,17.22755
20.869,22.219622
20.14,20.085312
20.756,19.425854
19.277,20.080086
15.435,16.400658
11.694,13.378787
14.592,14.819017
21.408,20.4106
28.645,25.831594
15.539,17.82222
24.747,24.956362
15.409,15.058105
17.925,17.290895
24.3,24.386675
20.863,21.04406
17.555,18.010118
21.054,21.503786
29.975,28.101774
25.357,23.929953
20.642,20.423956
27.687,27.981678
20.349,19.914701
20.636,23.315548
20.058,17.65186
25.778,24.5295
26.716,24.870857
27.201,27.642935
25.056,24.71818
22.283,21.979534
23.373,24.32739
17.489,17.066305
23.491,24.056341
26.262,22.162035
28.741,25.641346
28.496,28.884834
21.56,22.866022
21.674,23.566603
22.579,22.73858
25.557,26.646591
25.846,24.745321
25.223,26.925814
18.177,20.164284
18.267,19.783873
17.153,16.273193
23.128,20.894789
17.899,19.218721
19.558,21.633553
22.117,21.1109
20.301,23.42335
12.607,14.164741
19.832,19.089354
24.956,22.925625
19.486,18.364048
21.898,24.500467
21.805,25.605364
24.239,23.710339
17.113,15.749336
17.98,17.019915
17.232,18.726866
16.965,16.443552
19.118,20.61719
12.198,13.160011
23.24,23.12032
28.451,24.278307
20.606,19.393286
24.452,21.123322
23.301,20.918242
20.185,20.702457
21.708,19.840307
27.059,23.363535
22.58,20.499048
14.051,13.671346
16.574,16.80142
18.89,19.363438
23.648,25.409761
17.247,19.051685
20.775,19.79324
20.626,21.814516
19.462,18.060373
26.111,27.910805
26.279,27.079384
18.599,18.007038
24.615,21.483189
25.672,24.53568
24.664,25.56158
16.029,18.666037
27.233,26.390478
26.538,23.629282
22.373,22.525038
17.851,17.701536
16.883,16.528532
21.694,22.766657
20.955,21.758299
20.555,19.669163
21.535,22.656143
22.557,21.351576
32.428,30.966404
15.094,16.49301
25.646,24.007229
14.853,15.586588
19.052,19.935616
21.188,18.832424
24.341,25.671476
13.505,14.881004
22.539,20.512173
19.484,20.693066
21.154,21.847288
18.246,20.6859
29.842,27.35316
20.335,19.91616
21.074,19.351395
21.015,21.90799
20.278,22.773186
22.8,23.5711
15.067,14.034657
26.223,25.80593
19.173,18.40013
25.02,24.369305
20.051,19.850702
17.092,15.974076
20.253,21.517347
22.158,20.696707
24.794,24.11159
23.0,25.5806
21.664,21.630505
16.556,17.133308
22.586,21.063244
19.675,18.58597
18.897,19.064043
13.131,13.399783
23.462,22.233793
23.928,23.934166
17.989,21.457558
20.764,21.305698
23.173,22.103056
20.846,21.514032
22.444,21.549513
25.522,23.54919
21.519,20.459713
30.395,30.412489
21.972,22.796303
17.37,18.040138
29.697,29.153282
22.64,21.7121
26.491,26.304136
26.404,24.201057
22.783,24.86235
18.847,18.054138
29.359,28.788326
24.472,21.90867
16.922,17.564545
24.501,25.26407
19.097,18.819365
19.557,20.655643
22.504,21.031254
18.334,19.1749
18.465,19.317991
24.158,23.955301
18.113,18.761635
23.87,25.527803
16.43,17.082016
24.874,23.254583
25.88,26.694181
23.948,26.084764
25.019,24.102743
19.059,17.890406
26.169,26.543537
19.318,17.655296
19.711,19.043024
18.464,18.190964
20.188,19.900507
24.309,24.380457
21.77,20.863718
17.33,21.934471
18.05,16.984903
26.369,26.419907
21.425,22.567965
22.804,20.676886
29.378,26.44332
21.862,21.884836
19.339,22.378162
22.586,21.000193
17.667,17.964254
23.915,23.71062
20.507,22.014069
21.626,21.487276
21.174,22.972523
23.846,21.984018
15.143,16.322361
28.116,25.462276
30.117,27.725939
21.335,21.95314
16.998,19.281422
20.891,22.069946
25.88,24.866554
18.029,20.028559
17.298,17.301666
29.185,32.35926
20.506,18.84871
19.815,20.346848
16.359,18.25668
19.553,21.020046
20.962,21.00061
25.816,27.048525
17.65,17.827927
15.152,15.89756
25.221,23.530642
25.26,22.232452
12.637,13.869557
13.019,13.417583
26.833,23.348377
26.448,25.637163
28.298,25.351742
14.75,14.694474
19.006,22.923647
27.049,25.888123
20.011,19.427818
20.946,19.40063
29.254,32.640316
20.454,18.375578
17.74,19.712353
20.05,20.775911
18.381,17.374044
23.108,24.057642
19.553,19.827236
21.326,22.21792
23.198,22.528414
25.584,24.388132
18.984,16.960394
22.574,23.567308
22.264,22.303135
29.456,27.9729
20.279,19.212742
23.829,21.773508
19.955,18.759811
26.387,25.57212
11.178,11.431295
24.744,23.020464
30.298,26.837437
22.298,22.572588
20.21,20.15206
16.156,16.66638
24.384,25.157173
17.338,22.1434
30.368,26.052706
27.873,30.024555
20.784,23.162676
18.991,18.39671
22.84,20.618069
27.67,27.434214
15.503,17.128508
12.527,16.24589
20.731,20.18466
20.129,21.640713
20.153,20.245152
16.477,16.448425
19.142,17.077902
17.755,19.11406
28.841,26.687017
17.232,17.51139
20.012,20.914024
19.33,21.30028
21.385,22.029835
26.873,24.494015
13.439,14.001951
23.359,23.14992
22.997,22.347328
14.033,14.961237
20.245,22.422344
24.361,23.892204
21.558,20.708834
27.566,26.186832
25.688,24.725195
25.883,23.45615
12.048,14.244685
25.632,21.965107
20.615,19.808374
22.616,22.270582
12.003,12.180795
20.926,19.898033
27.493,23.144009
21.444,24.003242
18.528,19.66088
27.548,25.052883
23.697,25.968817
23.064,23.7988
24.163,23.419682
13.301,14.024751
21.427,21.763712
17.934,15.992642
18.415,17.899637
25.925,26.389353
24.775,26.06369
17.999,19.113503
15.066,13.886451
22.97,21.413265
20.833,19.591576
16.977,16.843754
20.876,22.392904
27.104,24.604897
21.429,20.571568
16.187,18.504509
25.7,26.559126
13.268,14.663136
22.861,21.8974
13.915,14.869685
24.72,23.749495
23.705,24.49844
24.056,24.278366
27.798,29.697031
17.798,18.054396
17.108,18.73375
25.522,23.889362
24.633,22.608074
23.263,23.40291
21.912,20.82714
20.644,20.792686
26.404,25.508137
24.868,24.042469
14.181,14.023946
17.658,19.382397
14.491,15.288014
18.021,18.803762
27.674,26.8497
24.763,22.497623
17.897,19.98867
20.102,20.682564
21.966,22.17909
18.878,18.42314
23.503,23.920008
21.088,20.053892
22.359,22.57486
15.182,16.274837
23.69,24.435308
20.98,21.846674
14.867,15.849902
23.136,22.971447
18.334,18.021646
22.343,23.473463
24.051,22.217861
18.015,17.57478
17.39,16.42963
16.195,15.344074
24.891,24.893232
21.972,21.726412
21.876,24.120314
13.533,13.62087
24.356,25.946966
23.791,23.953424
12.23,13.686509
22.141,21.158573
18.115,18.462725
14.629,16.45038
19.421,20.108118
23.987,20.581022
23.417,23.30795
27.927,26.523075
25.314,25.458431
22.943,22.928799
19.724,19.520023
17.359,16.325342
19.343,18.262173
17.249,18.875376
21.759,22.080648
29.497,28.500044
24.008,22.795124
19.844,19.33417
26.299,25.801271
14.165,14.661172
13.865,14.933052
24.679,24.165588
18.463,17.261805
16.259,17.085062
13.651,15.396603
21.49,20.126509
20.861,23.997002
14.529,13.668844
19.147,17.960482
12.483,14.3353615
19.509,19.98895
17.565,17.202538
13.278,13.398212
20.032,20.823984
24.362,24.564213
22.389,21.47063
22.121,21.261703
22.847,22.465134
13.678,14.494715
17.247,17.086975
19.096,15.881201
22.716,22.982862
23.811,23.633818
12.91,13.381755
23.379,23.560894
26.25,25.298328
20.735,21.766232
22.01,22.580435
23.861,24.286755
19.875,18.141418
21.895,21.927423
28.194,26.688677
21.588,20.986137
18.161,20.216309
22.438,19.84115
16.698,19.412504
19.96,23.092258
15.358,18.879133
26.778,25.95275
26.709,27.131237
21.503,21.874336
21.033,20.957333
20.948,20.186419
18.294,16.707811
22.929,23.07027
20.089,20.223335
19.97,20.989529
24.489,23.965807
21.591,21.588774
23.431,23.911747
25.406,28.557549
20.376,21.300192
11.488,15.726798
16.168,16.980927
21.829,22.819452
20.803,19.485437
19.249,19.808315
20.877,18.599274
18.529,19.552563
17.355,17.338745
19.206,19.889427
16.377,16.750977
28.155,25.717184
21.786,21.750792
22.825,22.863617
17.575,18.037891
17.804,18.824389
14.892,16.030752
14.661,14.949935
28.937,28.729542
11.518,12.895606
22.264,23.165361
24.748,24.383045
24.218,24.382658
28.713,29.273697
24.066,25.090643
24.354,26.874733
22.161,21.396315
19.188,20.178926
18.408,16.208239
32.193,29.52686
14.488,16.166231
18.851,18.252047
17.522,19.9502
19.845,20.342789
21.993,21.67208
17.74,21.585419
23.732,23.19334
23.501,23.881561
17.524,16.006876
26.554,23.841763
17.154,15.812512
17.451,16.87022
19.516,20.292398
19.206,20.280466
15.068,15.451626
12.556,13.654822
22.823,26.045837
27.665,26.344398
18.696,17.138903
25.998,22.72525
26.788,24.956697
14.676,16.982779
16.71,16.660398
21.176,20.511257
15.237,16.797495
23.718,22.994705
24.576,26.33012
16.34,14.403553
23.15,22.367044
15.229,14.766217
23.585,24.184746
12.838,14.424209
14.363,14.851037
19.782,19.22584
27.447,27.533068
11.485,13.154208
24.017,23.435324
29.348,29.673399
18.934,19.53095
17.894,21.283184
19.029,19.134111
26.737,28.091213
24.476,26.67872
17.794,16.024813
19.331,19.816916
19.838,19.619545
14.036,15.582551
19.201,20.970085
20.221,20.281021
19.578,18.598791
20.541,21.233027
22.658,21.298351
26.524,26.570967
19.056,17.302065
22.21,24.8636
27.2,26.26408
18.158,19.639994
16.661,19.906357
18.435,20.761913
22.822,21.569519
22.506,22.888136
21.526,24.643555
17.497,16.270693
23.738,23.144667
30.799,26.57989
25.082,24.688946
21.023,19.358652
24.401,22.447817
24.24,22.405342
15.712,16.247746
17.944,22.18497
21.003,19.602495
21.957,23.403278
20.95,17.806234
27.142,27.246258
20.494,18.216793
20.589,20.112783
19.669,19.658651
24.738,23.292978
31.335,28.838444
24.032,25.673315
18.125,17.631176
30.532,26.197338
18.712,20.803942
22.391,19.142803
17.989,18.838303
18.958,19.202856
25.727,25.824978
27.399,28.473349
19.213,19.783474
24.425,22.901962
14.514,14.9867935
18.941,18.29423
21.794,21.24592
16.623,16.366335
17.68,19.021986
17.299,16.94944
21.001,20.460154
25.756,25.201874
15.602,17.319471
26.885,26.220243
26.086,22.77469
23.432,22.092382
24.285,23.771952
22.366,20.338371
24.775,23.23034
22.332,22.066257
22.84,21.571999
23.082,23.026855
12.437,13.715886
25.275,23.030136
30.229,27.50656
20.476,23.21877
20.516,21.182405
26.032,26.863432
11.718,14.118965
22.089,20.706814
23.628,23.139233
17.8,16.72107
20.082,18.101892
23.775,23.03263
20.614,22.50572
14.657,14.423779
24.639,24.81101
15.699,18.32865
19.349,20.36957
22.305,25.679598
20.864,20.419815
22.559,22.962587
18.409,16.474926
27.256,24.545105
21.989,23.444613
24.168,23.00238
19.551,20.765362
24.066,22.655388
20.945,21.356737
19.423,18.308212
24.849,23.88594
24.748,22.480938
15.314,16.5192
12.747,15.176064
25.684,25.304903
16.143,15.723324
17.398,17.296019
20.816,21.059752
25.735,25.903683
15.801,15.127465
21.786,19.69605
16.83,16.747843
30.355,27.54402
17.581,15.614644
23.115,23.212358
20.583,22.514181
21.421,19.634026
18.547,16.706097
24.705,24.95897
18.987,16.156004
11.587,13.708103
23.654,23.020363
21.527,22.320116
19.925,23.028448
16.317,18.071598
27.317,28.285124
19.649,18.610064
17.455,19.43653
25.928,24.525736
25.598,23.87552
17.83,17.665867
16.326,19.774162
23.556,24.367353
19.099,20.462725
21.304,21.08259
17.788,18.564362
24.029,22.47206
24.084,24.493067
20.45,21.87752
21.944,20.459084
18.607,18.964558
21.493,21.009874
17.243,20.888676
22.623,22.972422
16.489,17.109987
24.436,24.97941
13.134,14.4446125
16.897,18.23785
19.095,18.103819
22.851,22.509407
16.749,17.101475
24.117,22.175636
24.691,25.570116
23.92,21.908302
13.915,14.501697
20.073,18.95393
16.423,17.722351
25.644,27.282583
16.737,15.89931
17.163,17.814867
18.201,18.746843
20.062,20.45366
23.065,23.049408
19.31,18.938843
23.211,23.59134
25.576,28.754887
15.537,16.561321
25.013,25.241116
22.254,20.349659
17.823,19.04542
24.108,26.745308
26.497,26.999645
17.583,17.73761
14.581,15.799956
18.019,17.94993
12.128,12.686694
17.697,18.047354
19.842,22.714169
23.795,21.515652
26.053,28.531507
13.297,14.1411705
23.617,23.858622
26.777,27.60248
26.297,25.79836
30.318,29.05859
23.914,24.681515
25.754,23.770819
22.47,22.64294
24.941,26.400177
20.249,19.584597
19.14,21.466946
25.491,22.898077
22.06,25.384531
24.931,23.615011
29.814,30.140793
17.867,17.941372
24.075,23.786785
29.952,29.703188
28.777,26.684267
21.131,21.087332
15.477,15.094388
9.926,10.401725
21.881,22.325064
22.367,21.839909
18.277,18.813038
18.642,17.88007
19.218,18.413265
21.359,22.58326
22.452,24.63816
21.031,21.886833
25.591,25.399704
33.319,31.228958
12.691,13.54845
17.851,17.026197
28.066,27.132528
